govid|english_name|address
230|Hoi Shing Man Power Agency|Shop 98, Ground floor, Whampoa 108 Shopping Centre, 19-23 Man Tai Street, Hung Hom, Kowloon

3285|ANCITY EMPLOYMENT CENTRE|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1390|Space Employment Agency|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1476|FUN FUN SERVICE LIMITED|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2326|VIGOR COMPANY|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2421|MEGA UNION EMPLOYMENT AGENCY|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2944|FORMICA MAID CENTRE|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
82|Beatrice Filipino Domestic Helpers|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
256|CHOW'S FAMILY SERVICES CO|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
698|C & R Employment Agency|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1539|L AND A EMPLOYMENT AGENCY|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2779|Gold Profit Employment Agency|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
3851|Bandung Enterprises|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1010|GOLDEN MOON EMPLOYMENT CO.|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
3384|TAKEME EMPLOYMENT AGENCY|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2750|KA YIN EMPLOYMENT CENTRE|Shop 35B, Ground floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories

3335|LINCOLN EMPLOYMENT AGENCY|Shop 99, Ground floor, Whampoa 108 Shopping Centre, 19-23 Man Tai Street, Hung Hom, Kowloon
3135|MAIDSLAND EMPLOYMENT AGENCY|Shop 99, Ground floor, Whampoa 108 Shopping Centre, 19-23 Man Tai Street, Hung Hom, Kowloon
2282|HAVE MAID EMPLOYMENT AGENCY|Shop 99, Ground floor, Whampoa 108 Shopping Centre, 19-23 Man Tai Street, Hung Hom, Kowloon
230|Hoi Shing Man Power Agency|Shop 99, Ground floor, Whampoa 108 Shopping Centre, 19-23 Man Tai Street, Hung Hom, Kowloon

3383|Best of Best (BOB) Employment Centre|Shop 0122B, Ground floor, Smiling Shaukeiwan Plaza, 17 Nam Hong Street, Shau Kei Wan, Hong Kong
3102|UP STAR EMPLOYMENT AGENCY LIMITED|Shop 0122B, Ground floor, Smiling Shaukeiwan Plaza, 17 Nam Hong Street, Shau Kei Wan, Hong Kong
2287|KINFUNG EMPLOYMENT AGENCY|Shop 0122B, Ground floor, Smiling Shaukeiwan Plaza, 17 Nam Hong Street, Shau Kei Wan, Hong Kong

3418|SIMPLE EMPLOYMENT AGENCY COMPANY|Shop 175A, 1st floor, New Trend Plaza, 278-288 King's Road, North Point, Hong Kong
1495|Good Helper Agency|Shop 175A, 1st floor, New Trend Plaza, 278-288 King's Road, North Point, Hong Kong
1549|LUCKY MAIDS JOB CENTRE|Shop 175A, 1st floor, New Trend Plaza, 278-288 King's Road, North Point, Hong Kong
198|EMPLOYMENT WORLD|Shop 175A, 1st floor, New Trend Plaza, 278-288 King's Road, North Point, Hong Kong

67|Hong Kong Labour & Manpower Consultants|Room 401, 4th floor, On Lok Yuen Building, 25 Des Voeux Road Central, Central, Hong Kong
1438|J.C. SO (HONG KONG) RECRUITMENT AGENCY|Room 401, 4th floor, On Lok Yuen Building, 25 Des Voeux Road Central, Central, Hong Kong
2232|OEC OVERSEAS EMPLOYMENT CENTRE|Room 401, 4th floor, On Lok Yuen Building, 25 Des Voeux Road Central, Central, Hong Kong

82|Beatrice Filipino Domestic Helpers|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2421|MEGA UNION EMPLOYMENT AGENCY|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
698|C & R Employment Agency|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1539|L AND A EMPLOYMENT AGENCY|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2779|Gold Profit Employment Agency|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1010|GOLDEN MOON EMPLOYMENT CO.|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2750|KA YIN EMPLOYMENT CENTRE|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1390|Space Employment Agency|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1476|FUN FUN SERVICE LIMITED|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2326|VIGOR COMPANY|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2944|FORMICA MAID CENTRE|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
3285|ANCITY EMPLOYMENT CENTRE|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
256|CHOW'S FAMILY SERVICES CO|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
3851|Bandung Enterprises|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
3384|TAKEME EMPLOYMENT AGENCY|Shop 24, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories

99|Safe Trading Co|Rooms 2-3, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1390|Space Employment Agency|Rooms 2-3, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1476|FUN FUN SERVICE LIMITED|Rooms 2-3, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2326|VIGOR COMPANY|Rooms 2-3, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2944|FORMICA MAID CENTRE|Rooms 2-3, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
256|CHOW'S FAMILY SERVICES CO|Rooms 2-3, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
3851|Bandung Enterprises|Rooms 2-3, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
3384|TAKEME EMPLOYMENT AGENCY|Rooms 2-3, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories

180|Elegant Employment Agency|Shop 242, 2nd floor, Lik Sang Plaza, 269 Castle Peak Road, Tsuen Wan, New Territories
2641|SMILE LADY EMPLOYMENT AGENCY|Shop 242, 2nd floor, Lik Sang Plaza, 269 Castle Peak Road, Tsuen Wan, New Territories
964|WUI YING EMPLOYMENT AGENCY|Shop 242, 2nd floor, Lik Sang Plaza, 269 Castle Peak Road, Tsuen Wan, New Territories
3796|ZENTRALINK MAID CONSULTANT|Shop 242, 2nd floor, Lik Sang Plaza, 269 Castle Peak Road, Tsuen Wan, New Territories

198|EMPLOYMENT WORLD|Shop 153A & B, 1st floor, New Trend Plaza, 278-288 King's Road, North Point, Hong Kong
1495|Good Helper Agency|Shop 153A & B, 1st floor, New Trend Plaza, 278-288 King's Road, North Point, Hong Kong
3418|SIMPLE EMPLOYMENT AGENCY COMPANY|Shop 153A & B, 1st floor, New Trend Plaza, 278-288 King's Road, North Point, Hong Kong

203|LUXERY COMPANY|Flat C, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon
876|VIEW RISE MAID SERVICE|Flat C, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon
2068|SUKI EMPLOYMENT SERVICE COMPANY|Flat C, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon

210|Pacific Jet Consultants|Room 601B, 6th floor, Cameron Commercial Centre, 458-468 Hennessy Road, Causeway Bay, Hong Kong
221|SACRED HEART INTERNATIONAL CONSULTANTS|Room 601B, 6th floor, Cameron Commercial Centre, 458-468 Hennessy Road, Causeway Bay, Hong Kong
298|Way Tech Consultants Company|Room 601B, 6th floor, Cameron Commercial Centre, 458-468 Hennessy Road, Causeway Bay, Hong Kong

221|SACRED HEART INTERNATIONAL CONSULTANTS|Room 601A, 6th floor, Cameron Commercial Centre, 458-468 Hennessy Road, Causeway Bay, Hong Kong
210|Pacific Jet Consultants|Room 601A, 6th floor, Cameron Commercial Centre, 458-468 Hennessy Road, Causeway Bay, Hong Kong
298|Way Tech Consultants Company|Room 601A, 6th floor, Cameron Commercial Centre, 458-468 Hennessy Road, Causeway Bay, Hong Kong

230|Hoi Shing Man Power Agency|Shop 45-46, Ground floor, Whampoa 108 Shopping Arcade, 19-23 Man Tai Street, Hung Hom, Kowloon
2282|HAVE MAID EMPLOYMENT AGENCY|Shop 45-46, Ground floor, Whampoa 108 Shopping Arcade, 19-23 Man Tai Street, Hung Hom, Kowloon
3135|MAIDSLAND EMPLOYMENT AGENCY|Shop 45-46, Ground floor, Whampoa 108 Shopping Arcade, 19-23 Man Tai Street, Hung Hom, Kowloon
3335|LINCOLN EMPLOYMENT AGENCY|Shop 45-46, Ground floor, Whampoa 108 Shopping Arcade, 19-23 Man Tai Street, Hung Hom, Kowloon

256|CHOW'S FAMILY SERVICES CO|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1390|Space Employment Agency|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1476|FUN FUN SERVICE LIMITED|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2326|VIGOR COMPANY|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2944|FORMICA MAID CENTRE|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
3851|Bandung Enterprises|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
3384|TAKEME EMPLOYMENT AGENCY|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2421|MEGA UNION EMPLOYMENT AGENCY|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
3285|ANCITY EMPLOYMENT CENTRE|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
82|Beatrice Filipino Domestic Helpers|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
698|C & R Employment Agency|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1539|L AND A EMPLOYMENT AGENCY|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2779|Gold Profit Employment Agency|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1010|GOLDEN MOON EMPLOYMENT CO.|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2750|KA YIN EMPLOYMENT CENTRE|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
99|Safe Trading Co|Shop 4, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories

288|Phil-Star Employment and General Services|Shop 215, 2nd floor, World-Wide Plaza, 19 Des Voeux Road Central, Central, Hong Kong
2667|NF Employment And Trading Co.|Shop 215, 2nd floor, World-Wide Plaza, 19 Des Voeux Road Central, Central, Hong Kong
310|Josie James Integrated Personnel Consultancy|Shop 215, 2nd floor, World-Wide Plaza, 19 Des Voeux Road Central, Central, Hong Kong

292|Megasea Employment Agency Limited|Room 1603, 16th floor, McDonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong
3768|A&G; EMPLOYMENT CENTRE|Room 1603, 16th floor, McDonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong

298|Way Tech Consultants Company|Room 601, 6th floor, Cameron Commercial Centre, 458-468 Hennessy Road, Causeway Bay, Hong Kong
210|Pacific Jet Consultants|Room 601, 6th floor, Cameron Commercial Centre, 458-468 Hennessy Road, Causeway Bay, Hong Kong
221|SACRED HEART INTERNATIONAL CONSULTANTS|Room 601, 6th floor, Cameron Commercial Centre, 458-468 Hennessy Road, Causeway Bay, Hong Kong

310|Josie James Integrated Personnel Consultancy|Shop 255, 2nd floor, World-Wide Plaza, 19 Des Voeux Road Central, Central, Hong Kong
2667|NF Employment And Trading Co.|Shop 255, 2nd floor, World-Wide Plaza, 19 Des Voeux Road Central, Central, Hong Kong
288|Phil-Star Employment and General Services|Shop 255, 2nd floor, World-Wide Plaza, 19 Des Voeux Road Central, Central, Hong Kong

334|Pak Yue Employment Agency Centre Limited|Shop 101, Ground floor, Maximall, Block 1-3, City Garden, 233 Electric Road, North Point, Hong Kong
2412|Modern Employment Agency Company|Shop 101, Ground floor, Maximall, Block 1-3, City Garden, 233 Electric Road, North Point, Hong Kong
595|ABNC EMPLOYMENT AGENCIES CO.|Shop 101, Ground floor, Maximall, Block 1-3, City Garden, 233 Electric Road, North Point, Hong Kong
2029|NAOMI EMPLOYMENT COMPANY|Shop 101, Ground floor, Maximall, Block 1-3, City Garden, 233 Electric Road, North Point, Hong Kong
1228|AA Plus Employment Agency Company Limited|Shop 101, Ground floor, Maximall, Block 1-3, City Garden, 233 Electric Road, North Point, Hong Kong

365|B & C Employment Agency|Room 114, 1st floor, Seven Seas Shopping Centre, 121 King's Road, North Point, Hong Kong
1736|HAPPY HOUSE EMPLOYMENT AGENCY|Room 114, 1st floor, Seven Seas Shopping Centre, 121 King's Road, North Point, Hong Kong
731|Goodwill Placement Services Limited|Room 114, 1st floor, Seven Seas Shopping Centre, 121 King's Road, North Point, Hong Kong

456|Asia Well Employment Service|Shop A36, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories
1602|Graceful-worker Employment Agency|Shop A36, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories
683|Hung Chau Company Limited|Shop A36, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories
986|Homes Employment Agency Limited|Shop A36, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories

467|Good Rich Employment Agency Centre|Shop 101, Ground floor, Maximall, Block 1-3, City Garden, 233 Electric Road, North Point, Hong Kong
2412|Modern Employment Agency Company|Shop 101, Ground floor, Maximall, Block 1-3, City Garden, 233 Electric Road, North Point, Hong Kong
595|ABNC EMPLOYMENT AGENCIES CO.|Shop 101, Ground floor, Maximall, Block 1-3, City Garden, 233 Electric Road, North Point, Hong Kong
2029|NAOMI EMPLOYMENT COMPANY|Shop 101, Ground floor, Maximall, Block 1-3, City Garden, 233 Electric Road, North Point, Hong Kong
1228|AA Plus Employment Agency Company Limited|Shop 101, Ground floor, Maximall, Block 1-3, City Garden, 233 Electric Road, North Point, Hong Kong

592|Concord Professional Employment Service Centre|Shop 42, Ground floor, Yue Man Centre, 300-302 Ngau Tau Kok Road, Kwun Tong, Kowloon
2431|GLORY SKY EMPLOYMENT CO.|Shop 42, Ground floor, Yue Man Centre, 300-302 Ngau Tau Kok Road, Kwun Tong, Kowloon
1126|CARVEN EMPLOYMENT CO.|Shop 42, Ground floor, Yue Man Centre, 300-302 Ngau Tau Kok Road, Kwun Tong, Kowloon

683|Hung Chau Company Limited|Shop A25, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories
1602|Graceful-worker Employment Agency|Shop A25, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories
456|Asia Well Employment Service|Shop A25, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories

698|C & R Employment Agency|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2421|MEGA UNION EMPLOYMENT AGENCY|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
82|Beatrice Filipino Domestic Helpers|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1539|L AND A EMPLOYMENT AGENCY|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2779|Gold Profit Employment Agency|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1010|GOLDEN MOON EMPLOYMENT CO.|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2750|KA YIN EMPLOYMENT CENTRE|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1390|Space Employment Agency|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1476|FUN FUN SERVICE LIMITED|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2326|VIGOR COMPANY|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2944|FORMICA MAID CENTRE|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
3285|ANCITY EMPLOYMENT CENTRE|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
256|CHOW'S FAMILY SERVICES CO|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
3851|Bandung Enterprises|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
3384|TAKEME EMPLOYMENT AGENCY|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories

731|Goodwill Placement Services Limited|Room 150, 1st floor, Seven Seas Shopping Centre, 121 King's Road, North Point, Hong Kong
365|B & C Employment Agency|Room 150, 1st floor, Seven Seas Shopping Centre, 121 King's Road, North Point, Hong Kong

783|Asia Pioneer Employment Agency|Shop B33, 1st floor, Planet Square, 1-15 Tak Man Street, Hung Hom, Kowloon
3659|P&L; EMPLOYMENT AGENCY|Shop B33, 1st floor, Planet Square, 1-15 Tak Man Street, Hung Hom, Kowloon

823|A & E Employment Centre|Flat 1602, 16th floor, Mcdonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong
3768|A&G; EMPLOYMENT CENTRE|Flat 1602, 16th floor, Mcdonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong

964|WUI YING EMPLOYMENT AGENCY|Shop 206, 2nd floor, Lik Sang Plaza, 269 Castle Peak Road, Tsuen Wan, New Territories
2641|SMILE LADY EMPLOYMENT AGENCY|Shop 206, 2nd floor, Lik Sang Plaza, 269 Castle Peak Road, Tsuen Wan, New Territories
180|Elegant Employment Agency|Shop 206, 2nd floor, Lik Sang Plaza, 269 Castle Peak Road, Tsuen Wan, New Territories

971|Nitschke Employment Co.|Flat 01, 11th floor, Sam Cheong Building, 216-220 Des Voeux Road Central, Sheung Wan, Hong Kong
1360|LEI FU EMPLOYMENT COMPANY|Flat 01, 11th floor, Sam Cheong Building, 216-220 Des Voeux Road Central, Sheung Wan, Hong Kong

986|Homes Employment Agency Limited|Shop A25, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories
1602|Graceful-worker Employment Agency|Shop A25, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories
456|Asia Well Employment Service|Shop A25, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories

1029|Tailormaid Consultants Company Limited|Room 1504, 15th floor, Cheong K. Building, 84-86 Des Voeux Road Central, Central, Hong Kong
126|HK-Philippines Employment Agency|Room 1504, 15th floor, Cheong K. Building, 84-86 Des Voeux Road Central, Central, Hong Kong

3761|Happy Heart Employment Center|Shop 10B, Ground floor, Seven Seas Commercial Centre, 121 King's Road, North Point, Hong Kong
580|Beautiful House Employment Agency|Shop 10B, Ground floor, Seven Seas Commercial Centre, 121 King's Road, North Point, Hong Kong
3722|F & P Employment Services Limited|Shop 10B, Ground floor, Seven Seas Commercial Centre, 121 King's Road, North Point, Hong Kong

3768|A&G; EMPLOYMENT CENTRE|Room 1602, 16th floor, McDonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong
2629|A&F; EMPLOYMENT CENTRE|Room 1602, 16th floor, McDonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong
1670|Finished Contract Employment Center|Room 1602, 16th floor, McDonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong
292|Megasea Employment Agency Limited|Room 1602, 16th floor, McDonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong
823|A & E Employment Centre|Room 1602, 16th floor, McDonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong

3704|Big Big Employment Agency|Unit 1222, 12th floor, Nan Fung Centre, 298 Castle Peak Road, Tsuen Wan, New Territories
1630|HOUSE MAID AGENCY LIMITED|Unit 1222, 12th floor, Nan Fung Centre, 298 Castle Peak Road, Tsuen Wan, New Territories

2068|SUKI EMPLOYMENT SERVICE COMPANY|Unit C, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon
1471|ASIA EXPANSION LIMITED|Unit C, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon
203|LUXERY COMPANY|Unit C, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon

684|Kai Sing Employment Agency|Shop 3022, 3rd floor, One Sky Mall, 8 Tin Sau Road, Tin Shui Wai, New Territories
3040|GOLDEN WIN EMPLOYMENT AGENCY LIMITED|Shop 3022, 3rd floor, One Sky Mall, 8 Tin Sau Road, Tin Shui Wai, New Territories

3875|PERFECT CHOICE EMPLOYMENT AGENCY|Shop A51B, Ground floor, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho, Hong Kong
1082|Perfect Solution Employment Agency|Shop A51B, Ground floor, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho, Hong Kong
635|O & S Employment Agency|Shop A51B, Ground floor, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho, Hong Kong

1399|FURTHER CREATION EMPLOYMENT CENTRE|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
224|ASIA-ONE EMPLOYMENT AGENCY|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1061|Precious Legend Employment Centre|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
345|Full Win Employment Agency|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1757|Sands HK Employment Agency Limited|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
951|Care Ford Employment Agency|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2205|Ensemble Human Resources Co. Limited|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
711|Nan Fung Employment Service Centre Limited|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
525|CROWN BRILLIANT AGENCY LIMITED|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
877|VIEW RISE MAID SERVICE|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
927|SAINT HAPPY MAIDS AGENCY|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
3628|Prime Services & Trading Co|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
3266|Full Moon Employment Agency Limited|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1122|TSUEN SHING EMPLOYMENT AGENCY|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories

64|Superiority International Limited|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
224|ASIA-ONE EMPLOYMENT AGENCY|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1061|Precious Legend Employment Centre|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
345|Full Win Employment Agency|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1757|Sands HK Employment Agency Limited|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
951|Care Ford Employment Agency|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2205|Ensemble Human Resources Co. Limited|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
711|Nan Fung Employment Service Centre Limited|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
525|CROWN BRILLIANT AGENCY LIMITED|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
877|VIEW RISE MAID SERVICE|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
927|SAINT HAPPY MAIDS AGENCY|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
3628|Prime Services & Trading Co|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
3266|Full Moon Employment Agency Limited|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1122|TSUEN SHING EMPLOYMENT AGENCY|Room 1023, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories

2628|A&F; EMPLOYMENT CENTRE|Room 726, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
