govid|english_name|address
6|OVERSEAS EMPLOYMENT CENTRE LTD.|Shop 35, Level 3, Shatin Centre, 2-16 Wang Pok Street, Sha Tin, New Territories
2120|CITY EMPLOYMENT PARADISE CO.|Shop 35, Level 3, Shatin Centre, 2-16 Wang Pok Street, Sha Tin, New Territories
227|Technic Employment Service Centre Limited|Shop 35, Level 3, Shatin Centre, 2-16 Wang Pok Street, Sha Tin, New Territories

444|Ming Hay Employment Services Company|Shop 5, Ground floor, Lin Fat Building, 2 Fung Kwan Street, Yuen Long, New Territories
968|KA ON EMPLOYMENT COMPANY|Shop 5, Ground floor, Lin Fat Building, 2 Fung Kwan Street, Yuen Long, New Territories
1243|HOUSE MAID AGENCY LIMITED|Shop 5, Ground floor, Lin Fat Building, 2 Fung Kwan Street, Yuen Long, New Territories
2119|CITY EMPLOYMENT PARADISE CO.|Shop 5, Ground floor, Lin Fat Building, 2 Fung Kwan Street, Yuen Long, New Territories
2122|TSUEN WAN EMPLOYMENT PARADISE CO.|Shop 5, Ground floor, Lin Fat Building, 2 Fung Kwan Street, Yuen Long, New Territories
1608|Ensemble Human Resources Co. Limited|Shop 5, Ground floor, Lin Fat Building, 2 Fung Kwan Street, Yuen Long, New Territories
2015|Hilljoy Employment|Shop 5, Ground floor, Lin Fat Building, 2 Fung Kwan Street, Yuen Long, New Territories

448|Jumbo International Maid Employment Agency|Unit 1609A, 16th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2057|UNIQUE EMPLOYMENT CENTRE LIMITED|Unit 1609A, 16th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
985|Skytrend Employment Agency|Unit 1609A, 16th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
225|Technic Employment Service Centre Limited|Unit 1609A, 16th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2095|WIN ELEGANT DEVELOPMENT LIMITED|Unit 1609A, 16th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories

449|Jumbo International Maid Employment Agency|Room 1507, 15th floor, Causeway Bay Commercial Building, 1-13 Sugar Street, Causeway Bay, Hong Kong
514|K and B Employment Centre|Room 1507, 15th floor, Causeway Bay Commercial Building, 1-13 Sugar Street, Causeway Bay, Hong Kong
733|Fancy Employment Agency|Room 1507, 15th floor, Causeway Bay Commercial Building, 1-13 Sugar Street, Causeway Bay, Hong Kong

451|Ming Tak Services Company|Room 1702, 17th floor, Arion Commercial Centre, 2-12 Queen's Road West, Sheung Wan, Hong Kong
46|Certain Link Personnel Consultants|Room 1702, 17th floor, Arion Commercial Centre, 2-12 Queen's Road West, Sheung Wan, Hong Kong

455|Elise Consultant|Shop 45, 1st floor, Lee Bo Building, 3 Tsing Ho Square, Tuen Mun, New Territories
2569|A & W EMPLOYMENT SERVICES CENTRE|Shop 45, 1st floor, Lee Bo Building, 3 Tsing Ho Square, Tuen Mun, New Territories
1721|CAREHOUSE EMPLOYMENT COMPANY|Shop 45, 1st floor, Lee Bo Building, 3 Tsing Ho Square, Tuen Mun, New Territories
2130|IN HEART EMPLOYMENT AGENCY LIMITED|Shop 45, 1st floor, Lee Bo Building, 3 Tsing Ho Square, Tuen Mun, New Territories
289|Sunlight Employment Agency|Shop 45, 1st floor, Lee Bo Building, 3 Tsing Ho Square, Tuen Mun, New Territories

456|Elise Consultant|Room 602, 6th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
280|Sunlight Employment Agency|Room 602, 6th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2824|HONG KONG DH EMPLOYMENT CENTRE|Room 602, 6th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories

468|Concord Professional Employment Service Centre|Shop 42, Ground floor, Yue Man Centre, 300-302 Ngau Tau Kok Road, Kwun Tong, Kowloon
1727|GLORY SKY EMPLOYMENT CO.|Shop 42, Ground floor, Yue Man Centre, 300-302 Ngau Tau Kok Road, Kwun Tong, Kowloon
869|CARVEN EMPLOYMENT CO.|Shop 42, Ground floor, Yue Man Centre, 300-302 Ngau Tau Kok Road, Kwun Tong, Kowloon

471|ABNC EMPLOYMENT AGENCIES CO.|Flat 79, Ground floor, Maximall, Blocks 1-3, City Garden, 233 Electric Road, North Point, Hong Kong
1714|Modern Employment Agency Company|Flat 79, Ground floor, Maximall, Blocks 1-3, City Garden, 233 Electric Road, North Point, Hong Kong
246|Family Care Employment Agency|Flat 79, Ground floor, Maximall, Blocks 1-3, City Garden, 233 Electric Road, North Point, Hong Kong
1278|R.O.A. Personnel and Employment Agency|Flat 79, Ground floor, Maximall, Blocks 1-3, City Garden, 233 Electric Road, North Point, Hong Kong
2117|CITY EMPLOYMENT PARADISE CO.|Flat 79, Ground floor, Maximall, Blocks 1-3, City Garden, 233 Electric Road, North Point, Hong Kong
944|AA Plus Employment Agency Company Limited|Flat 79, Ground floor, Maximall, Blocks 1-3, City Garden, 233 Electric Road, North Point, Hong Kong

475|Abadi Employment Consultant Centre|Shop 55A, 1st floor, The Podium, Fu Fai Garden, 28 On Shing Street, Sha Tin, New Territories
2938|MIRACLE EMPLOYMENT AGENCY|Shop 55A, 1st floor, The Podium, Fu Fai Garden, 28 On Shing Street, Sha Tin, New Territories
2859|C.K. Employment Consultant Centre|Shop 55A, 1st floor, The Podium, Fu Fai Garden, 28 On Shing Street, Sha Tin, New Territories
1267|FESDI EMPLOYMENT CENTRE|Shop 55A, 1st floor, The Podium, Fu Fai Garden, 28 On Shing Street, Sha Tin, New Territories
1634|HOME CARE EMPLOYMENT AGENCY LIMITED|Shop 55A, 1st floor, The Podium, Fu Fai Garden, 28 On Shing Street, Sha Tin, New Territories
207|Nation Employment Agency Limited|Shop 55A, 1st floor, The Podium, Fu Fai Garden, 28 On Shing Street, Sha Tin, New Territories

478|M & M Development Company Limited|Shop 3D, Ground floor Tower 2, Hillville Terrace, 28 Tin Kwong Road, Ho Man Tin, Kowloon
2161|WING MING EMPLOYMENT SERVICES|Shop 3D, Ground floor Tower 2, Hillville Terrace, 28 Tin Kwong Road, Ho Man Tin, Kowloon

481|Four Seas Employment Agency|Shop B2, Ground floor, Polly Mansion, 20-24 Tai Fung Street, Yuen Long, New Territories
968|KA ON EMPLOYMENT COMPANY|Shop B2, Ground floor, Polly Mansion, 20-24 Tai Fung Street, Yuen Long, New Territories

482|Great Possession Employment Agency|Shop 4, Ground floor, Chit Lee Commercial Building, 30-36 Shau Kei Wan Road, Sai Wan Ho, Hong Kong
829|Perfect Solution Employment Agency|Shop 4, Ground floor, Chit Lee Commercial Building, 30-36 Shau Kei Wan Road, Sai Wan Ho, Hong Kong
1090|ASEAN EMPLOYMENT CENTRE|Shop 4, Ground floor, Chit Lee Commercial Building, 30-36 Shau Kei Wan Road, Sai Wan Ho, Hong Kong
1131|EAST ASIA BRIDGE CONSULT LIMITED|Shop 4, Ground floor, Chit Lee Commercial Building, 30-36 Shau Kei Wan Road, Sai Wan Ho, Hong Kong

483|Great Possession Employment Agency|Shop 120, Level 5, Sceneway Plaza, 8 Sceneway Road, Lam Tin, Kowloon
2008|GET ON EMPLOYMENT AGENCY|Shop 120, Level 5, Sceneway Plaza, 8 Sceneway Road, Lam Tin, Kowloon
249|Asia International Employment Agency Company|Shop 120, Level 5, Sceneway Plaza, 8 Sceneway Road, Lam Tin, Kowloon
283|Sunlight Employment Agency|Shop 120, Level 5, Sceneway Plaza, 8 Sceneway Road, Lam Tin, Kowloon
397|The Searchers Human Resources Co.|Shop 120, Level 5, Sceneway Plaza, 8 Sceneway Road, Lam Tin, Kowloon
2121|CITY EMPLOYMENT PARADISE CO.|Shop 120, Level 5, Sceneway Plaza, 8 Sceneway Road, Lam Tin, Kowloon
1689|FUN TOP EMPLOYMENT SERVICE COMPANY|Shop 120, Level 5, Sceneway Plaza, 8 Sceneway Road, Lam Tin, Kowloon
2994|ANLIDA|Shop 120, Level 5, Sceneway Plaza, 8 Sceneway Road, Lam Tin, Kowloon
293|Sunlight Employment Agency|Shop 120, Level 5, Sceneway Plaza, 8 Sceneway Road, Lam Tin, Kowloon

485|Yat Yin Domestic Helper Agency|Flat 1B, Ground floor, Lucky Building, 119 Castle Peak Road, San Hui, Tuen Mun, New Territories
1798|HEARTFUL EMPLOYMENT SERVICES (HK) LIMITED|Flat 1B, Ground floor, Lucky Building, 119 Castle Peak Road, San Hui, Tuen Mun, New Territories

489|California Employment Agency|Unit 3001, 3rd floor, In-Citi, 15-19 Kau Yuk Road, Yuen Long, New Territories
1423|WAH YING EMPLOYMENT CENTRE|Unit 3001, 3rd floor, In-Citi, 15-19 Kau Yuk Road, Yuen Long, New Territories

492|SVC DEVELOPMENT CO.|Unit D7, 12th floor, Block D, Waylee Industrial Centre, 30-38 Tsuen King Circuit, Tsuen Wan, New Territories
36|Ivy's Agency (H.K.)|Unit D7, 12th floor, Block D, Waylee Industrial Centre, 30-38 Tsuen King Circuit, Tsuen Wan, New Territories

501|Markwell Service Company|Room 801, 8th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
594|Colorfly Employment Services Limited|Room 801, 8th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
2007|GET ON EMPLOYMENT AGENCY|Room 801, 8th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
164|ASIA-ONE EMPLOYMENT AGENCY|Room 801, 8th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
2491|TOP ONE EMPLOYMENT AGENCY|Room 801, 8th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon

502|O & S Employment Agency|Shop 3B, Ground floor, Roca Centre, 12-18 Shu Kuk Street, North Point, Hong Kong
1804|TITAN EMPLOYMENT AGENCY|Shop 3B, Ground floor, Roca Centre, 12-18 Shu Kuk Street, North Point, Hong Kong

508|Hong Maid Employment Agency|Room 506, 5th floor, Hing Yip Commercial Centre, 272-284 Des Voeux Road Central, Central, Hong Kong
1129|MADAM JOE PROFESSIONAL DOMESTIC SERVICES COMPANY|Room 506, 5th floor, Hing Yip Commercial Centre, 272-284 Des Voeux Road Central, Central, Hong Kong
1599|Rising Sun Employment Agency|Room 506, 5th floor, Hing Yip Commercial Centre, 272-284 Des Voeux Road Central, Central, Hong Kong
2874|MY SWEET HOME EMPLOYMENT AGENCY|Room 506, 5th floor, Hing Yip Commercial Centre, 272-284 Des Voeux Road Central, Central, Hong Kong
47|Great Top Employment Service Centre|Room 506, 5th floor, Hing Yip Commercial Centre, 272-284 Des Voeux Road Central, Central, Hong Kong
154|Mabros Employment Agency|Room 506, 5th floor, Hing Yip Commercial Centre, 272-284 Des Voeux Road Central, Central, Hong Kong

513|Well House Employment Service Limited|Shop 1069, 1st floor, The Point, 3 Sugar Street, Causeway Bay, Hong Kong
867|BUNGA RAYA MILLENNIUM HUMAN RESOURCES|Shop 1069, 1st floor, The Point, 3 Sugar Street, Causeway Bay, Hong Kong
695|Advantage Consultant Co.|Shop 1069, 1st floor, The Point, 3 Sugar Street, Causeway Bay, Hong Kong
1532|FIRST ONE DOMESTIC AGENCY COMPANY LIMITED|Shop 1069, 1st floor, The Point, 3 Sugar Street, Causeway Bay, Hong Kong

514|K and B Employment Centre|Room 1501, 15th floor, Causeway Bay Commercial Building, 1-5 Sugar Street, Causeway Bay, Hong Kong
2194|SMOOTH MAID EMPLOYMENT AGENCY LIMITED|Room 1501, 15th floor, Causeway Bay Commercial Building, 1-5 Sugar Street, Causeway Bay, Hong Kong
449|Jumbo International Maid Employment Agency|Room 1501, 15th floor, Causeway Bay Commercial Building, 1-5 Sugar Street, Causeway Bay, Hong Kong
733|Fancy Employment Agency|Room 1501, 15th floor, Causeway Bay Commercial Building, 1-5 Sugar Street, Causeway Bay, Hong Kong

515|K and B Employment Centre|Room 717, 7th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
714|SAINT HAPPY MAIDS AGENCY|Room 717, 7th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
952|Ben Employment Agency|Room 717, 7th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
2271|Guru Employment Services Centre|Room 717, 7th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
2825|HONG KONG DH EMPLOYMENT CENTRE|Room 717, 7th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
87|Balley Management Services|Room 717, 7th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
387|Efficient Employment Services|Room 717, 7th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon

543|Hung Chau Company Limited|Shop A25, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories
1218|Graceful-worker Employment Agency|Shop A25, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories
349|Asia Well Employment Service|Shop A25, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories
2950|EASING (INT'L) EMPLOYMENT SERVICES CENTRE|Shop A25, Ground floor, Nan Fung Plaza, 8 Pui Shing Road, Tseung Kwan O, New Territories

551|Top Wealth Employment Agency|Room 405, 4th floor, Blissful Building, 243-247 Des Voeux Road Central, Central, Hong Kong
1092|J.C. SO (HONG KONG) RECRUITMENT AGENCY|Room 405, 4th floor, Blissful Building, 243-247 Des Voeux Road Central, Central, Hong Kong
1626|OEC OVERSEAS EMPLOYMENT CENTRE|Room 405, 4th floor, Blissful Building, 243-247 Des Voeux Road Central, Central, Hong Kong
44|Hong Kong Labour & Manpower Consultants|Room 405, 4th floor, Blissful Building, 243-247 Des Voeux Road Central, Central, Hong Kong
1|OVERSEAS EMPLOYMENT CENTRE LTD.|Room 405, 4th floor, Blissful Building, 243-247 Des Voeux Road Central, Central, Hong Kong

555|Find a Foreign Employer Agency|5th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
2874|MY SWEET HOME EMPLOYMENT AGENCY|5th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
1129|MADAM JOE PROFESSIONAL DOMESTIC SERVICES COMPANY|5th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
1599|Rising Sun Employment Agency|5th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
47|Great Top Employment Service Centre|5th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
154|Mabros Employment Agency|5th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong

557|C & R Employment Agency|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
774|GOLDEN MOON EMPLOYMENT CO.|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1170|L AND A EMPLOYMENT AGENCY|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1900|Gold Profit Employment Agency|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2779|CAPITAL SUN EMPLOYMENT CENTRE|Shop 19, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories

562|Kasa Maid Agency Limited|Room 745, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
642|A & E Employment Centre|Room 745, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1792|PRICERITE MAID LIMITED|Room 745, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1837|A&F; EMPLOYMENT CENTRE|Room 745, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2511|Gary's Employment Agency Company Limited|Room 745, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2690|U.A. EMPLOYMENT CENTER|Room 745, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories

563|Kasa Maid Agency Limited|Shop B, Ground floor, On Lok Building, 1 Mei Sun Lane, Tai Po, New Territories
1456|Excel Famous Domestic Helper Consultant Limited|Shop B, Ground floor, On Lok Building, 1 Mei Sun Lane, Tai Po, New Territories

564|Kasa Maid Agency Limited|Shop A, Ground floor, 63 Third Street, Sai Ying Pun, Hong Kong
1995|Gracefield Employment Service Limited|Shop A, Ground floor, 63 Third Street, Sai Ying Pun, Hong Kong
2236|HELPER EASY LIMITED|Shop A, Ground floor, 63 Third Street, Sai Ying Pun, Hong Kong

565|Kasa Maid Agency Limited|Shop 1B, 2nd floor, Tung Yick Building, 8 Yu King Square. Yuen Long, New Territories
1139|St. Joseph's Employment Consultants|Shop 1B, 2nd floor, Tung Yick Building, 8 Yu King Square. Yuen Long, New Territories
644|A & E Employment Centre|Shop 1B, 2nd floor, Tung Yick Building, 8 Yu King Square. Yuen Long, New Territories
1836|A&F; EMPLOYMENT CENTRE|Shop 1B, 2nd floor, Tung Yick Building, 8 Yu King Square. Yuen Long, New Territories

568|Nan Fung Employment Service Centre Limited|Room 943, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1607|Ensemble Human Resources Co. Limited|Room 943, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
19|Prime Services & Trading Co|Room 943, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
406|CROWN BRILLIANT AGENCY LIMITED|Room 943, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
828|WD Employment Agency Co.|Room 943, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories

574|Goal Miles Overseas Employment Company|Room 1603, 16th floor, Landwide Commercial Building, 118-120 Austin Road, Tsim Sha Tsui, Kowloon
82|Luckyflex International Limited|Room 1603, 16th floor, Landwide Commercial Building, 118-120 Austin Road, Tsim Sha Tsui, Kowloon
379|Tommy Employment Services|Room 1603, 16th floor, Landwide Commercial Building, 118-120 Austin Road, Tsim Sha Tsui, Kowloon

582|Goodwill Placement Services Limited|Room 150, 1st floor, Seven Seas Shopping Centre, 121 King's Road, North Point, Hong Kong
2956|GOOD LUCK EMPLOYMENT CENTRE|Room 150, 1st floor, Seven Seas Shopping Centre, 121 King's Road, North Point, Hong Kong
272|B & C Employment Agency|Room 150, 1st floor, Seven Seas Shopping Centre, 121 King's Road, North Point, Hong Kong
2623|PRITZ EMPLOYMENT AGENCY|Room 150, 1st floor, Seven Seas Shopping Centre, 121 King's Road, North Point, Hong Kong

593|Arrow Employment Services|Room 2102D, 21st floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
850|MISSION EMPLOYMENT AGENCY LIMITED|Room 2102D, 21st floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories

594|Colorfly Employment Services Limited|Room 813, 8th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
65|Wellmark Employment Services Consultant|Room 813, 8th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
164|ASIA-ONE EMPLOYMENT AGENCY|Room 813, 8th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
501|Markwell Service Company|Room 813, 8th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
2491|TOP ONE EMPLOYMENT AGENCY|Room 813, 8th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon

601|FullHeart Employment Agency|Shop 59, Ground floor, Fortune Commercial Building, 362 Sha Tsui Road, Tsuen Wan, New Territories
1260|VIVA EMPLOYMENT SERVICES LIMITED|Shop 59, Ground floor, Fortune Commercial Building, 362 Sha Tsui Road, Tsuen Wan, New Territories

611|J C Casa Recruitment Agency|Shop 6, Level 2, Hilton Plaza, 3-9 Sha Tin Centre Street, Sha Tin, New Territories
3010|KINDLY EMPLOYMENT SERVICES|Shop 6, Level 2, Hilton Plaza, 3-9 Sha Tin Centre Street, Sha Tin, New Territories
294|Sunlight Employment Agency|Shop 6, Level 2, Hilton Plaza, 3-9 Sha Tin Centre Street, Sha Tin, New Territories
6|OVERSEAS EMPLOYMENT CENTRE LTD.|Shop 6, Level 2, Hilton Plaza, 3-9 Sha Tin Centre Street, Sha Tin, New Territories
281|Sunlight Employment Agency|Shop 6, Level 2, Hilton Plaza, 3-9 Sha Tin Centre Street, Sha Tin, New Territories
292|Sunlight Employment Agency|Shop 6, Level 2, Hilton Plaza, 3-9 Sha Tin Centre Street, Sha Tin, New Territories
436|Get Maid Agency|Shop 6, Level 2, Hilton Plaza, 3-9 Sha Tin Centre Street, Sha Tin, New Territories

612|J C Casa Recruitment Agency|Shop A10, Basement, Manly Plaza Phase II, Tak Lee Building, 993 King's Road, Quarry Bay, Hong Kong
2387|SAINT KAI EMPLOYMENT SERVICE|Shop A10, Basement, Manly Plaza Phase II, Tak Lee Building, 993 King's Road, Quarry Bay, Hong Kong

622|ASIA RAINBOW EMPLOYMENT SERVICES CENTRE|Shop B91A, 1st floor, Shopping Centre, Goodrich Garden, 9 Leung Tak Street, Tuen Mun, New Territories
833|BOSS DRAGON EMPLOYMENT CENTRE LIMITED|Shop B91A, 1st floor, Shopping Centre, Goodrich Garden, 9 Leung Tak Street, Tuen Mun, New Territories
963|Chen Chen Co|Shop B91A, 1st floor, Shopping Centre, Goodrich Garden, 9 Leung Tak Street, Tuen Mun, New Territories
2242|Great Advance Employment Service Limited|Shop B91A, 1st floor, Shopping Centre, Goodrich Garden, 9 Leung Tak Street, Tuen Mun, New Territories

623|Mei Foo Employment Agency Limited|Shop 100A2, Ground floor, 69-119 Broadway, Mei Foo Sun Chuen, Mei Foo, Kowloon
288|Sunlight Employment Agency|Shop 100A2, Ground floor, 69-119 Broadway, Mei Foo Sun Chuen, Mei Foo, Kowloon
1796|Powerman Employment Limited|Shop 100A2, Ground floor, 69-119 Broadway, Mei Foo Sun Chuen, Mei Foo, Kowloon

625|Tai Tung Employment Service|Room 1231, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
665|DK & C Employment Service Co.|Room 1231, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1743|DIANA Human Resources|Room 1231, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2129|IN HEART EMPLOYMENT AGENCY LIMITED|Room 1231, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
3028|CANLIX EMPLOYMENT CENTRE|Room 1231, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
284|Sunlight Employment Agency|Room 1231, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
341|Top Dragon Employment Agency|Room 1231, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1242|HOUSE MAID AGENCY LIMITED|Room 1231, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2403|Big Big Employment Agency|Room 1231, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2968|Helpers Friends|Room 1231, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories

641|A & E Employment Centre|Room 1605, 16th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
666|Chin House Employment Agency Limited|Room 1605, 16th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
2514|Graceful Heart Agency Limited|Room 1605, 16th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon

642|A & E Employment Centre|Room 726, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1792|PRICERITE MAID LIMITED|Room 726, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2511|Gary's Employment Agency Company Limited|Room 726, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2690|U.A. EMPLOYMENT CENTER|Room 726, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
562|Kasa Maid Agency Limited|Room 726, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories

643|A & E Employment Centre|Flat 1602, 16th floor, Mcdonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong
1281|Finished Contract Employment Center|Flat 1602, 16th floor, Mcdonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong
215|Megasea Employment Agency Limited|Flat 1602, 16th floor, Mcdonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong
408|Sung Care Employment Agency|Flat 1602, 16th floor, Mcdonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong

644|A & E Employment Centre|Shop 1A, 2nd floor, Tung Yick Building, 8 Yu King Square, Yuen Long, New Territories
1139|St. Joseph's Employment Consultants|Shop 1A, 2nd floor, Tung Yick Building, 8 Yu King Square, Yuen Long, New Territories
565|Kasa Maid Agency Limited|Shop 1A, 2nd floor, Tung Yick Building, 8 Yu King Square, Yuen Long, New Territories

665|DK & C Employment Service Co.|Room 1217, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2129|IN HEART EMPLOYMENT AGENCY LIMITED|Room 1217, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2258|SINCERE COMPANY|Room 1217, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
3028|CANLIX EMPLOYMENT CENTRE|Room 1217, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
284|Sunlight Employment Agency|Room 1217, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
341|Top Dragon Employment Agency|Room 1217, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
625|Tai Tung Employment Service|Room 1217, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
1242|HOUSE MAID AGENCY LIMITED|Room 1217, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2403|Big Big Employment Agency|Room 1217, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2968|Helpers Friends|Room 1217, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories

666|Chin House Employment Agency Limited|Room 1608, 16th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
656|AIE Employment Centre|Room 1608, 16th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
1835|A&F; EMPLOYMENT CENTRE|Room 1608, 16th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
2514|Graceful Heart Agency Limited|Room 1608, 16th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon
641|A & E Employment Centre|Room 1608, 16th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon

667|Chin House Employment Agency Limited|Shop 215, Level 2, Metro City, Phase 1, Tseung Kwan O, New Territories
417|LEADER EMPLOYMENT COMPANY LIMITED|Shop 215, Level 2, Metro City, Phase 1, Tseung Kwan O, New Territories
334|A.V.M.S. Limited|Shop 215, Level 2, Metro City, Phase 1, Tseung Kwan O, New Territories
